,area,perimeter,physiological_length,physiological_width,aspect_ratio,rectangularity,circularity,mean_r,mean_g,mean_b,stddev_r,stddev_g,stddev_b,contrast,correlation,inverse_difference_moments,entropy
0,265296.5,2715.8245854377747,1214,334,3.6347305389221556,1.5283880488434638,27.801735714071842,14.009879166666666,24.6003140625,8.260591145833333,36.89379069688279,59.78639345450786,26.521687471147366,7.006325694033693,0.9982901691168832,0.8812866943284665,2.2282154068890625
0,484549.5,3276.6571913957596,1412,517,2.7311411992263057,1.5065622810466217,22.157658505324115,24.919633854166666,43.72764375,15.6875109375,45.139730030429995,74.05838136361102,31.6342777244609,12.16138573311106,0.9980259104932349,0.7928789337976649,3.640459133965684
0,553789.0,3478.120168328285,1490,575,2.591304347826087,1.547069371186499,21.844637407626333,33.167009375,56.221159375,20.6890390625,53.76866646370666,87.55311608645063,36.50653672437104,13.287169110344108,0.9971540400597368,0.7650056297405108,4.132088351831731
0,511149.0,3502.414550304413,1518,524,2.8969465648854964,1.5561646408385814,23.998692518588637,29.170219270833332,48.005461458333336,17.9007875,51.48505780284541,78.39222392722273,36.349426399713415,19.506313360597044,0.9967274200909262,0.7689439319767344,4.176736731260979
0,413663.5,3333.5789794921875,1434,445,3.2224719101123593,1.5426306647794645,26.864223728978203,22.6692703125,36.246333854166664,18.7711640625,44.205406551627036,68.34498527954676,37.44816178523155,12.772960623352528,0.9975341062853641,0.8216451985936843,3.116481583030822
0,246711.5,2480.084471821785,1098,310,3.541935483870968,1.3796681549096819,24.93122123359285,13.396424479166667,20.975868229166668,8.938067708333334,35.636831854297824,54.21245559958352,25.65056730236043,10.269227224186459,0.9971982804475161,0.8977090439021036,1.9137988866371096
0,149893.0,2276.1118208169937,1042,219,4.757990867579909,1.5224059829344934,34.56255476148219,6.402977083333333,11.442859375,5.5811520833333335,26.568212093501984,38.68553421972668,27.733618940695486,5.256503880526877,0.9986364412714183,0.9347446531936074,1.3343220231697361
0,415467.5,3013.152576446533,1315,441,2.981859410430839,1.395813150246409,21.852704360621182,22.271642708333335,25.36935520833333,19.1797765625,44.05967416268923,50.01033546991456,39.93862765325156,5.071890280631331,0.9994238400936306,0.8389523070076924,3.1696921652807877
0,447741.5,3094.774942755699,1338,485,2.758762886597938,1.4493407468371817,21.390985526935832,44.20785052083333,42.843242708333335,52.1586765625,75.03650820971633,72.84479853074515,84.22232128407336,4.5594788359708165,0.9994058829286275,0.7988124789213704,4.0247358482298825
0,369904.5,2892.0987515449524,1263,419,3.0143198090692125,1.430631419731309,22.61187735939377,17.319601041666665,29.924601041666666,13.921610416666667,40.52296878221243,59.877262443313306,41.85143273222426,5.480716965394256,0.9992277770138214,0.8494415354445235,2.8637360535997534
0,374392.5,2903.897742152214,1262,424,2.9764150943396226,1.4292166643295472,22.523480296418136,38.1648578125,39.7401203125,44.6313828125,72.35548870223435,73.39373266375581,80.54450177809517,4.882668628179616,0.9992260489444847,0.8204866247136013,3.5187692733981866
0,353876.0,2884.5424028635025,1264,410,3.0829268292682928,1.4644677796742362,23.51271313657199,17.162647916666668,26.5903765625,16.177833854166668,41.081112078588355,55.53850489369483,43.515723135622416,5.232227947609781,0.999303112427375,0.8557995962504797,2.838240973982619
0,359828.0,2796.6012820005417,1204,423,2.8463356973995273,1.415376235312427,21.735325573571465,27.569479166666667,34.09080885416667,32.77952916666667,59.07972760864819,66.91765472315836,69.57722832180787,4.380442078278005,0.9992721018249895,0.8445408302465993,3.0456887852285206
0,382255.0,2983.110946536064,1311,428,3.0630841121495327,1.4678892362428222,23.280142625585782,20.4770296875,32.604094270833336,16.548313020833334,43.99632623713871,63.48336616790083,40.01294943017839,5.05024945143554,0.9991912879035103,0.8464316624968735,2.9091821660899537
0,418739.0,3172.7678014039993,1394,435,3.2045977011494253,1.4481335629115033,24.039928264685084,25.420828645833332,35.8912234375,24.077438020833334,49.79913148318964,65.97820223576583,49.865774979342596,4.854455929965308,0.9991938509607524,0.8394813301029969,3.020385710891261
0,360201.5,2776.8439198732376,1200,416,2.8846153846153846,1.3858909527028622,21.407079524479958,24.038830208333334,30.6273390625,21.74274375,49.98544401171468,62.8441652553216,46.082244574837866,4.402486039326777,0.999054274771552,0.8633267704084877,2.6866308890699413
0,307870.5,2569.731221318245,1114,394,2.8274111675126905,1.425651369650551,21.44901362689104,10.248442708333334,19.695161458333335,16.331825,45.72188694719786,48.44341003218963,60.48685281980188,8.07608147581314,0.9992793162885676,0.8602582093764941,2.8232921338937382
0,333833.0,2896.9444233179092,1282,384,3.3385416666666665,1.4746534944118765,25.139177348532748,23.31591302083333,27.7854578125,21.391489583333332,50.56216780386074,59.49245915348388,47.278952510493255,4.404148503795377,0.9990760290609348,0.8700595524965378,2.6019296487186225
0,354707.0,2894.8855485916138,1259,422,2.9834123222748814,1.4978503384483532,23.626154373735417,20.792071354166666,29.577161458333332,28.254066666666667,55.49235303504207,60.40733568402669,73.13020179592166,7.0891268964224015,0.9992188377612619,0.8349956461819563,3.089734910531476
0,343044.0,2805.772854089737,1225,401,3.054862842892768,1.431959165588088,22.948546859140134,18.680052083333333,28.400617708333332,13.351419270833333,41.017517484878255,60.5270485096136,31.698807266208824,11.299884946911758,0.9977181774604642,0.8604801756683707,2.557072244519124
0,323536.0,2755.4297033548355,1209,393,3.0763358778625953,1.4685753671925226,23.46691821043135,17.15853020833333,27.337751041666667,14.455683333333333,41.188308596591376,59.041492447971365,38.9311501857196,4.716638399275386,0.9991647280020437,0.8712214968890184,2.451597802900109
0,330399.5,2760.500776410103,1211,396,3.058080808080808,1.4514428744595558,23.0640922173332,21.160016666666667,29.903282291666667,18.500027604166668,46.906174698804044,63.631548147465615,42.68430742086883,4.021984632670015,0.9990635807296819,0.8734574796257726,2.4129788039505864
0,424794.5,3193.7211149930954,1390,466,2.982832618025751,1.5248314184858796,24.011267943329635,26.885102083333333,34.593928125,24.2921640625,50.849005987600954,64.66240520811924,47.18676173875203,6.506052257953133,0.9988768867035016,0.8343247142236772,3.194272302611207
0,386845.5,2976.95156621933,1289,453,2.8454746136865343,1.5094320600860034,22.908992421045923,22.489123958333334,28.639320833333333,19.9508953125,45.38315692802106,57.39242114887984,41.312384110786496,6.522945741332897,0.9989424533926015,0.8503353678314977,2.83159058424096
0,336572.0,2726.057123541832,1175,421,2.790973871733967,1.4697449579881867,22.07963657349146,16.335445833333335,25.5908515625,19.923300520833333,46.51056859119479,54.83939035524787,60.16282217347685,6.649649065606148,0.9992290262110548,0.8502977567231328,2.7984702555632746
0,445611.5,3127.603371500969,1345,491,2.7393075356415477,1.4819972105746821,21.95163915074954,28.813561979166668,41.23884375,24.769415625,53.01481549735466,72.66781609744042,47.85056311289356,4.5364671011607545,0.999110740232442,0.832497939201917,3.0942449961646035
0,376668.0,2945.67948448658,1283,448,2.8638392857142856,1.52596981957586,23.036274983075607,17.94574947916667,30.962071354166667,13.874214583333334,39.007363448907434,61.50884560760617,34.4722082642276,6.075535049261486,0.9990344249598822,0.8506167062819686,2.7619621527409617
0,411219.5,3122.7160637378693,1332,494,2.6963562753036436,1.600138125745496,23.71326168804381,21.075199479166667,33.7692015625,17.633986458333332,43.17030633067328,63.294811417633206,40.38417933222505,5.615411470452238,0.9991558500924325,0.8384986005150529,2.994977481139501
0,384314.5,3053.3535873889923,1339,421,3.1805225653206652,1.466816890853715,24.25869471388987,9.516581770833334,24.69678125,7.7518640625,32.43971851827442,49.90351694200837,40.232528129641,9.692549206852643,0.9991099607543585,0.8381603825678354,2.995717538787639
0,402125.0,3110.8165698051453,1340,490,2.7346938775510203,1.632825613926018,24.065103465276344,11.6436828125,26.805186458333335,7.550928645833333,31.093387293352162,52.021747713662776,30.87351511311435,9.414943464348118,0.9990604651466936,0.8309288379159798,3.000138904451653
0,380789.5,2862.5840364694595,1221,446,2.7376681614349776,1.4300972059366133,21.51946775278673,12.317509895833334,26.056334895833334,10.270899479166667,35.67568462417428,52.44792185691133,39.936310329611345,8.678522503557927,0.9991129360978313,0.8391260216557811,2.978744906062243
0,397155.0,3040.449039578438,1298,485,2.6762886597938143,1.5850990167566819,23.276379152405095,18.046888541666668,32.3179671875,12.9020984375,37.99274509152589,62.22430204587936,31.72629692930711,6.272976790503014,0.9990541442628628,0.8437936686725079,2.839212597619807
0,316759.5,2763.8733580112457,1189,418,2.8444976076555024,1.5690200293913836,24.116075253068527,9.905121875,21.414569270833333,7.3976625,30.879330216177507,48.137511442122985,32.054541067963505,7.075533680838632,0.9991626422553389,0.8684321054329249,2.4231889119046075
0,329946.0,2803.110943555832,1217,431,2.823665893271462,1.58973589617695,23.81429373861925,17.8572234375,27.720398958333334,13.8160046875,40.19749021444875,60.419275357420624,32.784586816126634,9.229257380398998,0.9980494062555766,0.8666472470387927,2.49406861660972
0,473449.5,3429.059210896492,1490,508,2.9330708661417324,1.5987343951150017,24.835694349310902,25.7328921875,41.71162135416667,18.1928875,46.06313372223318,72.38219812180422,34.990414068770455,14.109887127336503,0.9974884208486681,0.8125079962327453,3.3492194318837902
0,335298.5,2699.044928908348,1156,418,2.7655502392344498,1.4411278308730877,21.7264423439588,21.076280729166665,30.134186458333332,20.064713020833334,46.753701385339795,63.44385449482923,47.170154971522365,4.152505829516137,0.9990993718337491,0.8709608057516343,2.4288944984866347
0,397634.5,3030.5495443344116,1297,477,2.719077568134172,1.555873547189693,23.097167224336694,17.222256770833333,29.917478645833334,13.499765625,39.20241736741057,57.667598238354465,36.911091489484136,6.3643809640438525,0.9992189665849618,0.8428532163170384,2.8833650219252016
0,430998.5,3172.7749384641647,1317,541,2.434380776340111,1.6531310433795012,23.356231657758173,22.1693953125,37.20650520833333,14.964161458333333,42.40265165301886,68.82239543121547,31.304959437613043,11.61495700600772,0.9979397534553722,0.8285276088089075,3.0703791448593973
0,223426.5,2399.599189758301,1065,313,3.402555910543131,1.4919671569845117,25.77168004461733,11.520866145833333,17.9800921875,9.7375359375,33.90156310954735,48.53038142098734,31.170532452062243,4.01856614505991,0.9990678184635726,0.909371739553294,1.779208033996778
0,280390.5,2464.4763898849487,1064,379,2.807387862796834,1.4381942326862,21.661375390037644,20.460044270833333,26.981797916666668,19.549219791666665,49.11355392945391,62.5488040864292,48.136412016134976,2.6931140749478892,0.9992042321140854,0.8947011547359425,2.107958543359965
0,279881.0,2465.0621752738953,1064,379,2.807387862796834,1.4408123452467299,21.7111255425201,19.541685416666667,26.511455208333334,17.491803125,47.00982111299766,62.37790252955403,42.96176759024124,2.7416706926638543,0.9991086245741249,0.8986471567818427,2.0088769888775753
0,290353.5,2563.1038024425507,1121,379,2.9577836411609497,1.4632473863755733,22.625871918525043,20.45509427083333,25.957088020833332,19.238525,48.209909814360955,59.83321065783229,46.06300210707116,3.1517277245904323,0.9991646195214794,0.8910930812632396,2.244037668507933
0,239109.5,2383.883460879326,1049,325,3.227692307692308,1.425811186924819,23.76693671750387,17.6823609375,23.121858333333332,16.617110416666666,46.26100462219927,59.23455356431123,44.022079696162734,2.3351934359647215,0.9991200354408772,0.911509762818418,1.8549287912418215
0,240657.5,2273.6235780715942,976,357,2.7338935574229692,1.4478335393661117,21.48017067726158,13.240185416666666,20.46897864583333,11.1024578125,36.273653669694646,52.95950803019788,32.85405067302698,4.073599117932863,0.998959218348763,0.9051422383004977,1.8584554325097418
0,332745.5,3315.7068358659744,1501,351,4.2763532763532766,1.5833452293118915,33.04000150688244,20.609768229166665,28.222579166666666,19.527033854166667,46.03044101346629,60.22503008832425,44.4527777816422,5.176807916038799,0.9989312918043892,0.8703295374551607,2.571646022652567
0,268411.0,2823.5575600862503,1280,300,4.266666666666667,1.4306418142326507,29.702498389113035,15.360157291666667,20.6630171875,18.68918229166667,42.9812541655304,50.738682886152844,52.278217297556324,4.89324949491255,0.999244970817373,0.8838973902869833,2.356707317733911
0,298111.0,2805.7829563617706,1236,352,3.5113636363636362,1.4594295413453378,26.407673645756773,24.445511979166668,30.011141145833335,26.806302604166667,55.89710231023237,64.82896103514001,60.24217686560093,3.156643757564196,0.9992860541049061,0.8782901553846449,2.56467918097555
0,227411.5,2587.7169400453568,1157,289,4.003460207612457,1.470343408314883,29.445647919290383,16.047047916666667,20.535693229166668,16.019671875,43.60583812731043,54.323194334096875,43.60956759627412,2.716448867656982,0.9991044825053248,0.9137968150702374,1.8238912149949258
0,222935.0,2626.98901951313,1187,284,4.179577464788732,1.5121358243434184,30.9555310231348,11.1167921875,16.8815828125,8.15755625,32.25693156616271,45.99446302471859,26.442164501569927,6.919271293395298,0.998452312426564,0.9057918644422243,1.792621204007616
0,211693.5,2579.491545200348,1167,268,4.354477611940299,1.4774001091200248,31.431180606679366,11.641160416666667,18.567971875,7.687051041666667,33.93843885729124,51.94221652903567,24.676219921538834,9.591957269184348,0.9970468776574513,0.9077942079432363,1.7485800247286458
0,330582.0,3299.523071885109,1489,340,4.379411764705883,1.531420343515376,32.932381381630414,19.476396875,28.292721875,14.378618229166667,43.38584541617037,61.24731633021878,33.614365648098236,9.297400673288388,0.9979296129911437,0.8637874313614722,2.528517097829022
0,327950.5,3316.9961585998535,1487,339,4.386430678466077,1.5371008734549878,33.54915914495079,18.500146354166667,27.616502083333334,13.302921354166667,41.65914886736856,60.196399456054756,31.747075613469573,9.390354321221409,0.9979961979653437,0.8635871091306423,2.519251106197003
0,267246.5,2719.8245869874954,1214,336,3.613095238095238,1.5263212053291624,27.680234480083744,14.847771875,23.1193328125,17.480010416666666,42.644083662210726,55.269169504351076,48.9612384996188,4.475658017018258,0.9991934184640171,0.8858179706614117,2.2358697422436933
0,241691.0,2573.498684167862,1146,322,3.559006211180124,1.5267924746887556,27.402325603409796,15.6171421875,21.7759734375,14.306897395833333,41.53267515863768,55.69597671282147,38.84854915953662,3.268484550796101,0.9990297664207451,0.9053831290135794,1.8885150716116437
0,170630.5,2414.8052529096603,1088,274,3.9708029197080292,1.7471202393475962,34.17492423382741,11.987568229166667,16.016574479166668,11.452703645833333,38.86892340146015,48.73811162494722,37.77212837271533,3.1328009514803976,0.9988955621279145,0.9291228484049624,1.5143463655748644
0,183400.5,2516.8296378850937,1119,296,3.7804054054054053,1.8060147055215225,34.53879038572312,9.283530208333334,14.805701041666667,7.196119270833333,29.933739224398558,44.84126508211828,24.769364420471128,6.3679309989210875,0.9981745830989105,0.9202033547299298,1.574583417642625
0,198212.0,2386.385985970497,1055,312,3.3814102564102564,1.6606461768207779,28.731045920713086,12.329863541666667,16.619478125,11.492155729166667,37.043625301265415,47.68356062779204,35.18619997492971,3.351556372930948,0.9990079144326578,0.9212701341192072,1.6118760715903435
0,237170.5,2794.687502145767,1267,294,4.309523809523809,1.5705916207960096,32.93106956661873,13.465363541666667,20.071759895833335,10.28585625,36.68888265854414,52.564710139787394,29.753129750571343,8.089078712762774,0.9978436581771127,0.898875874660836,1.9416087029170543
0,209621.0,2718.930142760277,1223,305,4.00983606557377,1.7794734306200237,35.26641472567357,11.462847916666666,16.61435,9.625358333333333,33.99442426606216,46.967030835851496,30.08029289592993,6.803484024529773,0.9982531328732372,0.9094318535924837,1.8199169515794387
0,170640.5,2149.148399591446,955,273,3.498168498168498,1.5278612052824505,27.067658870353014,12.9717859375,16.554659375,13.961896875,42.14976001201957,49.7735781319875,45.37224576381321,2.806514187680593,0.9990868538284655,0.9259374080577214,1.5369749808486077
0,245811.0,2813.238799095154,1264,327,3.8654434250764527,1.6814869961067649,32.19673871687737,14.705938020833333,20.883349479166668,13.306844791666666,40.661030444680506,52.649291458608445,38.53106150160532,4.589367263488329,0.9990072511618593,0.8992677646572592,2.009210718025737
0,166571.0,2378.2783411741257,1080,255,4.235294117647059,1.6533490223388225,33.956738376415764,11.224102604166667,14.110502083333333,9.580624479166667,37.609346790972644,44.12312051849437,35.12706464432652,3.976421306509031,0.9988654483887867,0.9271299111015608,1.5037804105289148
0,173293.0,2401.508790254593,1095,237,4.620253164556962,1.4975503915334145,33.28030831984026,11.608853645833333,15.602065625,11.098592708333333,38.75795946276227,47.27673579247543,38.292931017828806,4.628255786147794,0.9986732462019036,0.9220891880246054,1.6188193667320459
0,173621.0,2356.479351878166,1070,249,4.2971887550200805,1.534549392066628,31.983429054251168,15.195386979166667,17.5037546875,17.170209895833334,47.10152961590038,51.44971901715284,51.81915706075497,3.217936719418701,0.9989844210074104,0.9223438995137512,1.661702445814293
0,166010.5,2441.383898615837,1126,217,5.188940092165899,1.4718466603016074,35.90348405926531,21.877919791666667,20.3303515625,34.970484375,62.19517595479357,57.533589162398464,80.44867851407639,4.543102462804721,0.9988357645273659,0.9007808305794013,2.0474850769701245
0,196236.0,2482.763622879982,1130,260,4.346153846153846,1.4971768686683382,31.411745077845723,13.540784895833333,17.7326609375,13.040255729166667,40.45626512215309,50.53308660476632,39.53452980198148,3.2398440612719206,0.9989365857590369,0.9213239644247522,1.6234284099131084
0,208789.0,2596.018455862999,1180,273,4.322344322344322,1.5428973748617025,32.27809809511665,13.409178125,17.756529166666667,13.576494791666667,39.62472496397107,49.21276044587752,40.5993058310547,4.277082446026353,0.9988627281733429,0.9136450139928043,1.802895225574304
0,172700.5,2356.864128470421,1070,247,4.331983805668016,1.5303372022663513,32.16440323027806,11.714447395833334,15.350410416666668,11.259217708333333,37.677232374442596,47.017523141181634,36.6429752239502,3.017594700935984,0.9989355869473048,0.9308088103648832,1.4661396007184686
0,192026.0,2431.709800004959,1103,248,4.44758064516129,1.42451543020216,30.79381204336995,8.874535416666667,14.447381770833333,10.8324046875,36.431103559389925,43.49037204357563,44.155311105125186,6.163996437791999,0.9989941006364027,0.910142393121022,1.8526308032200738
0,138105.0,2123.4844048023224,969,216,4.486111111111111,1.515542521994135,32.6504182863667,9.5159015625,12.392960416666666,9.080495833333334,34.10717329326736,42.98894977717271,32.886740372007246,2.4540334806444406,0.9988286910748585,0.9443518115540905,1.1732688155431463
0,764644.0,3654.560865044594,1423,797,1.7854454203262233,1.4832144108892504,17.466710150495512,46.22397708333333,73.69709010416666,35.854521875,58.22335770275368,89.5469936580741,47.037950654127656,22.377129470742766,0.9961908862188927,0.6683765521886927,5.628213110006401
0,653166.0,3340.0511957406998,1262,782,1.6138107416879794,1.510923716176286,17.079795932686146,28.567859895833333,56.052784895833334,19.65845572916667,44.27328008414938,77.74136891203601,32.89029411528921,25.314886550921113,0.996987508770999,0.7123120493407589,5.044400933514101
0,697241.5,3551.0633873939514,1374,782,1.7570332480818414,1.5410270329577342,18.08562912748281,38.1091421875,67.08890833333334,27.423015625,53.354985884283266,87.85658836573732,39.36384687901242,26.710178149682793,0.9959330527528366,0.6857607506595215,5.4949211600093655
0,774754.0,3474.300975561142,1264,877,1.4412770809578108,1.4308128773778515,15.580129007123684,40.949438020833334,70.30259895833333,30.632302604166668,53.01112633061501,85.25940613134954,41.37549033168788,26.09953348326328,0.9963654332783498,0.6646710427247866,5.728990211820473
0,821197.0,3758.4775944948196,1438,823,1.7472660996354799,1.4411572375447061,17.20190627622795,41.0345375,74.23179479166667,31.000282291666668,50.5926882982554,85.32349494062524,38.949453327404264,24.004486808883986,0.9968723965416192,0.6508401253641463,5.989449310495678
0,864412.0,3843.5070370435715,1431,865,1.654335260115607,1.4319734108272444,17.089705306964103,44.64328385416667,73.71745885416667,38.100303125,51.95747019746503,81.36077586372163,44.56302257421263,32.40263230920146,0.9959940418704357,0.6264818902123143,6.285411268493163
0,713938.0,3489.4725486040115,1359,789,1.7224334600760456,1.501882516408988,17.05528864895968,34.229394791666664,66.1282234375,23.523713541666666,46.96729467038265,85.39646251028738,34.28148648750431,22.218067964107142,0.9968610468682002,0.6927507462394796,5.178440236374583
0,947527.0,3824.114242196083,1373,1005,1.3661691542288557,1.4562804015083475,15.433702403590528,45.662734375,82.55858541666667,34.30064010416667,50.87201990475575,83.66794473442195,40.45937048198597,26.371012934241985,0.9968405128344583,0.6044300559039826,6.675137585462117
0,955035.0,3830.9182888269424,1372,991,1.384460141271443,1.423667195443099,15.366907951717735,50.3950859375,85.48065208333334,37.6654515625,54.299832597558044,85.64786791732253,42.485768042923866,23.049583058844643,0.9969837547339047,0.6021542123577397,6.692613794601202
0,901191.5,3745.1466414928436,1333,926,1.439524838012959,1.3696955641503499,15.563976542483065,52.75675885416667,89.95643229166667,37.59648958333333,57.29252339870194,94.38553726373087,41.89682944908011,15.129742141832024,0.9974195768354288,0.6269710931318897,6.242009640355951
0,903911.5,3831.1466470956802,1394,912,1.5285087719298245,1.4064739744986097,16.237966472992625,47.767102604166666,83.35452239583333,35.427883854166666,54.193603644623145,87.88151294508246,41.27906539502204,33.960430933667546,0.9954290948664724,0.611622361839169,6.615030865162096
0,943156.0,3967.947724699974,1484,945,1.5703703703703704,1.4869014245787546,16.693536536852548,55.56920364583333,97.9880609375,38.62071822916667,58.726232891318695,98.87325821085109,42.508491566205265,27.987850014269938,0.994820356069529,0.5957486696632242,6.732426955736701
0,979888.0,4020.585242509842,1445,969,1.4912280701754386,1.4289439201214833,16.49689116744763,56.74834166666667,99.10624114583334,39.407372395833335,57.271355190661716,95.59437647340857,41.15025212966839,17.00116772435007,0.9971112301239885,0.5967555402937722,6.7939265143050935
0,912740.5,4059.4309182167053,1543,866,1.78175519630485,1.4639845607815145,18.054397038121703,46.75940416666667,81.24144114583333,38.43125833333333,52.12176064174142,84.99340121705885,43.13960465985131,29.705143092771273,0.9961610076165299,0.6108723870825898,6.538889923907417
0,628654.0,3288.168942451477,1290,713,1.8092566619915849,1.4630782592650329,17.198737292854997,33.02025885416667,60.7610015625,22.8554109375,48.85997984777172,86.11773883310002,35.59284987511077,14.796013790036016,0.9974610924003104,0.7385980679354971,4.473025012500265
0,762374.5,3769.489794254303,1486,786,1.89058524173028,1.5320501931793364,18.637891625424707,42.905966666666664,70.8887328125,35.64607291666667,55.14687340433627,86.66152842938524,45.556796776054014,27.26932277678719,0.9959840793741451,0.6612595505101807,5.854544687927098
0,864245.0,3912.9384964704514,1493,823,1.8140947752126366,1.4217484625308796,17.71614261830897,44.0637046875,73.19481822916667,36.6989640625,52.1908914620993,80.91971987796558,43.10637398210581,37.538247047334025,0.9955261498444138,0.6197466509083644,6.434695322953765
0,643990.0,3282.536472797394,1258,758,1.6596306068601583,1.4807124334228792,16.731697223940056,33.702441666666665,60.4759328125,24.696686979166667,49.58606863614286,84.49894142544315,37.64682396772963,16.099598965497098,0.9974712371097487,0.7255989929386565,4.80100645363525
0,978595.5,3964.8278901576996,1425,965,1.4766839378238341,1.4052026603433185,16.06369557040918,57.55619479166667,94.64957083333333,43.999858333333336,58.28453121200965,91.88190322944891,45.83168486407552,17.993808454138787,0.9970757345617234,0.6025215195622352,6.700013844750467
0,688930.5,3276.210575699806,1199,803,1.4931506849315068,1.3975241334212958,15.580026920461869,33.20531666666667,60.726754166666666,21.71136875,46.65707259560318,80.54315322549914,33.49986416827971,8.630917849173962,0.9988621970048523,0.7400333458875709,4.718307689750873
0,814848.0,3859.4237834215164,1522,765,1.9895424836601308,1.4288922596606974,18.27966926351866,44.04049895833333,77.09642864583333,31.117623958333333,53.33289865162385,88.45329142262268,38.714657041135645,16.43133624535847,0.9976216259552314,0.6611491824077298,5.81726949965402
0,1011673.0,4077.815689086914,1462,955,1.530890052356021,1.3801000916303983,16.43671501973798,55.37874166666667,92.04128854166666,43.5168390625,57.27929372964191,87.18379533614403,45.75253628885114,41.02253304089747,0.9945517048559043,0.5586773129380502,7.4313502910246
0,812573.0,3692.4086235761642,1423,854,1.6662763466042154,1.4955480922944768,16.77865427901201,43.22436041666667,75.31849270833334,31.5424828125,52.94242960033815,87.23191821290568,40.49235657558071,19.66222869044617,0.9972000022763647,0.6615768224218914,5.80109860085037
0,858247.5,3718.425867676735,1346,931,1.4457572502685285,1.4600986312223456,16.110377173726086,45.11326302083334,80.20218229166667,33.51955260416667,53.8141494146036,88.60753625790494,41.52020025426181,24.349810051812952,0.99663033615385,0.6344339720257908,6.280521398656779
0,919467.5,3826.8177814483643,1391,973,1.4295991778006167,1.4719856873679602,15.927190827744733,57.930653125,94.43193072916667,42.789394791666666,62.033943215006026,97.6640352545366,47.09070702542655,17.380080144124605,0.9965911030110455,0.6194409859396469,6.388176101431094
0,944542.0,3834.987265586853,1355,961,1.4099895941727367,1.3786099506427454,15.570644108163881,53.888041666666666,86.4185921875,44.52773385416667,57.904894778334,87.80129691796357,47.95077992500921,36.32086044463388,0.994807278673109,0.588855781800747,6.892141989406625
0,851536.5,3752.356887459755,1450,893,1.6237402015677491,1.5206042254207541,16.53503074837856,47.22974375,79.98187760416667,34.867934375,54.35837951059313,88.42713888785094,41.73473888146454,13.183686158558755,0.9980153276592726,0.6569828543083532,5.762897900082222
0,664663.0,3401.8501850366592,1309,770,1.7,1.516452698585599,17.41120640299513,34.17639947916667,58.51061302083333,25.8023171875,49.69766583002585,79.69607435483971,39.18481741410155,15.689471909885384,0.997865988071749,0.7154536271772642,4.93876395850965
0,859842.5,3593.4796862602234,1243,984,1.2632113821138211,1.4224837688297567,15.017978589759025,43.34170520833333,74.00871145833334,33.63033645833333,52.21577774853047,81.93195740309251,42.50998168214102,11.362757257628875,0.9986425343195129,0.6606352261891424,6.034389243126393
0,870977.5,3907.832943081856,1462,877,1.6670467502850628,1.4721092106282883,17.5333556963708,49.1611,82.87743854166666,38.1143515625,56.72223691226986,90.5690605487819,44.37141571523631,27.72986479752906,0.995818998522376,0.6248020588691642,6.4030560915572705
0,762442.0,3663.2227653265,1418,787,1.8017789072426937,1.4636733023626716,17.600290944630974,41.71565104166667,72.37088541666667,30.6952640625,53.518538394839425,88.38889128358284,40.4119325930378,23.280519278875385,0.9964322910383027,0.6712717970275317,5.6016027403968005
0,963837.5,3984.5192283391953,1489,881,1.6901248581157775,1.3610271440984605,16.472064513992013,46.93269010416667,79.38471666666666,39.6279515625,50.76158060710969,79.17787976529846,43.234052132715014,29.530131075088985,0.9966946291265143,0.5917191267509422,6.860330012100837
0,1034771.5,4156.048231244087,1523,998,1.5260521042084167,1.468878878090477,16.692319899057043,59.62206979166667,101.902659375,43.73174322916667,57.544917763641784,93.26831115909299,43.714491676968365,21.356799087413112,0.9965152232047991,0.578751467391088,7.13249540755613
0,1034509.5,4171.562946796417,1528,998,1.531062124248497,1.4740744285093563,16.82143800427624,57.35528177083334,102.38416875,40.283914583333335,56.074540293560524,93.94177042742056,41.29392953531673,25.80898246877871,0.995906203208935,0.5682433384004876,7.258220712078668
0,987437.5,4092.9456363916397,1548,891,1.7373737373737375,1.3968154946515603,16.965330952548758,51.512221875,92.117509375,37.9885921875,53.14649506906151,89.2480406874391,41.48087039738096,28.0648544077625,0.9959472612636199,0.5936232088666815,6.720843453155149
0,978524.0,3910.2908754348755,1388,1011,1.3728981206726014,1.4340660014470774,15.625957800226919,36.536910416666665,77.65803125,21.4381765625,45.38554682426781,76.15696930024863,38.39798098191588,15.527361642348886,0.9986031940698599,0.6394265785697385,6.738195446024816
0,863428.5,3811.3030639886856,1454,905,1.6066298342541436,1.524005751489556,16.8236640851785,27.952005208333333,65.69336979166667,16.181432291666667,41.532191902285966,73.49041418357689,34.45312626463486,14.454993125394784,0.9988170368445011,0.6741232012236962,6.189112342337123
0,890380.0,3831.898952126503,1426,895,1.5932960893854748,1.4333992228037467,16.4912167606058,41.33741666666667,76.39382395833333,27.435355729166666,48.877261286066194,81.70379234735582,38.644385403336145,13.770546405606407,0.9984380550446464,0.6785463168232297,6.075311445085081
0,927774.0,3937.5070427656174,1362,962,1.4158004158004158,1.412244792374005,16.71092497939028,41.425165625,80.25219895833334,22.899975,47.69106909780193,82.38339724434005,34.254171069000854,13.918830895545558,0.9984753689972438,0.6595083732330009,6.301902978849837
